age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,y
35,salesman,married,grad_school,smartphone,18,8,1.75,6,0,-1,na,0,0,0,0.1142392824069871,0
25,technology,divorced,university,smartphone,8,7,23.65,2,0,-1,na,1,0,0,0.0735841519437837,0
35,industrial_worker,married,high_school,na,13,5,15.8,4,0,-1,na,0,0,1,0.07290323752110835,0
33,technology,single,university,na,2,6,2.65,2,0,-1,na,0,0,1,0.07058812848401214,0
36,manager,married,grad_school,smartphone,20,11,0.15,5,0,-1,na,0,0,1,0.09392079603435441,0
27,teacher,single,university,smartphone,9,2,5.75,5,0,-1,na,1,0,0,0.07124180632978047,0
29,manager,single,grad_school,smartphone,12,8,8.3,1,1,185,failure,0,0,0,0.07521834655820457,0
36,manager,married,grad_school,smartphone,22,5,48,2,2,92,other,0,0,0,0.07511847910954551,1
50,manager,married,grad_school,na,9,5,2.05,3,0,-1,na,0,0,1,0.10261834292666097,0
45,housekeeper,married,university,smartphone,3,11,10.25,1,0,-1,na,0,0,0,0.07607175930129101,1
48,industrial_worker,married,university,smartphone,14,5,0.7,6,0,-1,na,0,0,1,0.07582663010912788,0
39,technology,single,grad_school,na,5,6,23.2,2,0,-1,na,0,0,1,0.08774717193543116,0
40,salesman,single,university,smartphone,17,4,17,2,0,-1,na,0,0,1,0.07280337007244929,0
53,technology,divorced,university,smartphone,11,7,4.9,1,0,-1,na,1,0,1,0.07686162003159443,0
38,technology,single,university,smartphone,7,4,9.3,2,0,-1,na,0,0,1,0.07280337007244929,0
30,salesman,single,grad_school,smartphone,21,8,76.1,2,0,-1,na,1,0,0,0.06847275434423401,1
34,salesman,married,university,smartphone,17,12,16,2,3,127,success,0,0,0,0.08494180451400868,1
49,teacher,married,university,smartphone,13,4,10.65,1,2,182,failure,0,0,1,0.07459190528934323,1
27,industrial_worker,single,university,smartphone,7,5,7.15,2,0,-1,na,0,0,1,0.07283968550832531,0
31,technology,single,university,smartphone,28,8,2.1,5,0,-1,na,0,0,0,0.07445572240480816,0
28,freelance,single,grad_school,na,11,11,7.4,1,0,-1,na,0,0,0,0.07425598750749006,1
41,unemployed,married,high_school,na,13,5,10.85,1,0,-1,na,0,0,1,0.08626731792348338,0
31,industrial_worker,married,university,na,16,5,33.9,1,0,-1,na,0,0,1,0.07363862509759773,1
32,manager,single,grad_school,smartphone,12,8,30.65,2,2,191,success,0,0,0,0.10260926406769197,1
42,industrial_worker,married,university,na,13,5,4.15,1,0,-1,na,0,0,1,0.07712490694169556,0
27,teacher,single,grad_school,smartphone,15,6,3.95,2,0,-1,na,0,0,0,0.07405625261017196,1
51,manager,married,grad_school,na,9,5,8.4,2,0,-1,na,0,0,1,0.07362954623862873,0
42,teacher,married,high_school,na,27,5,13.1,3,0,-1,na,1,0,1,0.08684836489749968,0
39,industrial_worker,married,high_school,smartphone,17,11,12.75,1,0,-1,na,0,0,0,0.0737838868411018,0
20,industrial_worker,single,university,smartphone,18,5,31.45,2,0,-1,na,0,0,1,0.07349336335409366,1
38,manager,divorced,grad_school,smartphone,7,4,7.65,2,0,-1,na,0,0,1,0.0792856753763187,0
35,unemployed,single,grad_school,smartphone,4,5,7.7,2,2,89,success,0,0,0,0.07657109654458627,1
20,student,single,university,smartphone,24,2,8.25,1,6,92,success,0,0,0,0.07475532475078532,1
29,entrepreneur,married,university,smartphone,13,5,23.6,2,0,-1,na,1,0,1,0.0792856753763187,1
32,technology,married,grad_school,smartphone,5,2,38.65,1,5,175,failure,0,0,1,0.0998220543642075,1
31,entrepreneur,single,na,smartphone,4,2,18.05,1,0,-1,na,0,0,1,0.07553610662211974,0
28,housekeeper,single,grad_school,smartphone,17,4,6.95,1,0,-1,na,0,0,0,0.07297586839286038,1
31,manager,single,grad_school,smartphone,21,4,11.6,2,0,-1,na,0,0,0,0.07601728614747698,1
38,industrial_worker,divorced,university,smartphone,17,4,8.6,2,0,-1,na,0,0,1,0.07818713344106913,0
25,student,single,university,smartphone,24,6,59.85,4,1,385,failure,0,0,0,0.09057069707479164,1
28,student,single,university,smartphone,14,7,3.85,3,2,184,other,0,0,0,0.07466453616109528,1
36,technology,single,university,smartphone,13,11,9.15,1,1,92,success,0,0,0,0.0762170210447951,1
65,retired,married,grad_school,desktop,21,4,19.3,3,0,-1,na,0,0,0,0.09071595881829572,1
29,industrial_worker,married,university,smartphone,20,4,23.4,1,1,341,failure,0,0,1,0.0840429974760772,0
46,industrial_worker,divorced,high_school,smartphone,21,11,35.95,1,0,-1,na,0,0,1,0.07479164018666135,1
35,housekeeper,married,grad_school,smartphone,17,7,24.75,3,0,-1,na,1,0,1,0.07298494725182939,0
35,manager,married,grad_school,smartphone,21,8,12.35,2,0,-1,na,1,0,0,0.07379296570007081,0
31,industrial_worker,married,university,na,18,6,34.7,4,0,-1,na,0,0,1,0.0788952844406515,1
55,teacher,married,university,smartphone,22,6,6.3,1,1,95,failure,0,0,0,0.15750004539429485,0
38,manager,single,grad_school,smartphone,9,7,8.05,3,0,-1,na,0,0,0,0.07855028779982932,0
44,manager,married,high_school,na,24,6,8.65,3,0,-1,na,0,0,0,0.0737748079821328,0
28,salesman,married,university,smartphone,17,4,3.15,2,0,-1,na,1,0,1,0.07178653786792076,0
57,technology,married,grad_school,smartphone,7,8,39.35,2,0,-1,na,0,0,0,0.13473934595899986,1
59,teacher,married,university,smartphone,8,5,9.8,1,0,-1,na,1,0,1,0.07100575599658634,0
55,teacher,married,university,smartphone,6,5,11.15,2,0,-1,na,0,0,0,0.12913768997512393,0
60,retired,married,university,smartphone,12,8,24.8,2,0,-1,na,0,0,0,0.0975160241860803,1
53,manager,married,grad_school,smartphone,22,4,14.85,1,2,278,failure,0,0,0,0.10688540664209323,1
80,retired,married,university,desktop,8,9,29.8,3,13,91,success,0,0,0,0.14819421495106494,1
35,manager,single,grad_school,na,27,5,5.85,2,0,-1,na,0,0,1,0.0709149674068963,0
43,manager,married,grad_school,smartphone,21,11,15.2,4,0,-1,na,0,0,0,0.0967715577506219,1
58,industrial_worker,married,high_school,desktop,16,7,27.4,6,0,-1,na,0,0,0,0.07280337007244929,0
49,teacher,married,high_school,smartphone,15,5,3.6,3,0,-1,na,0,0,1,0.0743376972382111,0
45,teacher,married,university,smartphone,4,8,8.5,1,3,92,success,0,0,0,0.07466453616109528,1
34,technology,single,university,smartphone,10,8,17.3,3,2,182,success,0,0,0,0.09173279102282425,1
26,technology,single,university,na,8,5,7.05,1,0,-1,na,0,0,0,0.09175094874076226,0
29,unemployed,single,high_school,smartphone,17,11,14.95,3,4,208,success,0,0,0,0.08527772229586185,1
37,teacher,married,university,smartphone,27,4,4.45,1,4,329,other,1,0,1,0.07330270731574456,0
36,student,single,na,smartphone,10,8,14.7,1,1,181,success,0,0,0,0.07658925426252429,1
31,manager,divorced,grad_school,smartphone,16,7,11.55,1,0,-1,na,1,0,0,0.07656201768561727,1
30,teacher,single,university,smartphone,11,2,5.1,8,0,-1,na,0,0,0,0.11318613476658254,1
38,salesman,married,university,na,27,5,12.85,1,0,-1,na,0,0,1,0.07401085831532693,0
31,industrial_worker,married,high_school,smartphone,18,5,5.45,1,0,-1,na,0,0,1,0.07483703448150636,0
45,industrial_worker,married,university,smartphone,22,5,9.7,1,0,-1,na,0,0,0,0.07827792203075917,0
31,industrial_worker,divorced,high_school,smartphone,8,5,1.3,5,9,336,failure,0,0,1,0.0728124489314183,0
32,salesman,married,university,smartphone,15,6,18.1,1,0,-1,na,0,0,0,0.08110144717011966,1
49,industrial_worker,married,university,smartphone,16,7,23.8,1,0,-1,na,0,0,0,0.09047082962613259,1
31,manager,single,grad_school,smartphone,17,8,7.3,1,0,-1,na,0,0,0,0.08588600584678517,0
38,salesman,married,university,smartphone,4,8,23,1,3,96,success,0,0,0,0.10927314655094147,1
31,salesman,divorced,high_school,smartphone,7,5,30.65,1,1,293,success,0,0,1,0.07697056633922249,1
42,technology,divorced,university,smartphone,20,8,43.25,4,0,-1,na,0,0,0,0.07297586839286038,1
41,salesman,single,university,smartphone,18,3,6.85,4,0,-1,na,1,0,1,0.06667514026837107,1
41,manager,married,university,smartphone,6,2,1.4,1,1,212,other,0,0,1,0.07835055290251121,0
55,retired,married,university,smartphone,4,8,55,1,0,-1,na,0,0,0,0.07280337007244929,1
31,teacher,single,university,smartphone,25,11,11.2,1,0,-1,na,0,0,0,0.11091642002433134,1
28,unemployed,married,grad_school,smartphone,25,5,5.45,1,0,-1,na,0,0,0,0.07717938009550959,1
27,technology,single,grad_school,na,6,6,16.6,10,0,-1,na,0,0,1,0.08665770885915058,0
33,technology,single,grad_school,smartphone,15,5,5.9,2,5,291,failure,0,0,1,0.08051132133713435,0
36,salesman,married,university,na,20,5,0.8,1,0,-1,na,0,0,1,0.0762533364806711,0
50,industrial_worker,married,high_school,na,12,6,11.35,1,0,-1,na,0,0,1,0.07516387340439054,0
37,manager,single,grad_school,smartphone,2,8,20.9,2,8,272,success,0,0,1,0.0733662593285276,1
39,freelance,single,grad_school,smartphone,30,7,5.6,3,0,-1,na,0,0,0,0.10886459789733627,0
50,salesman,married,university,smartphone,11,7,9.3,2,0,-1,na,1,0,0,0.07284876436729432,0
32,technology,married,grad_school,smartphone,14,10,10.3,1,1,57,failure,0,0,0,0.09720734298113413,1
43,industrial_worker,single,university,na,5,6,36.3,2,0,-1,na,0,0,1,0.07569044722459281,1
59,freelance,married,grad_school,smartphone,9,7,3,1,0,-1,na,1,0,0,0.10730303415466744,0
30,manager,single,grad_school,smartphone,15,10,11.7,1,1,105,success,0,0,0,0.07766963847983585,1
36,student,single,grad_school,na,21,5,13.85,3,0,-1,na,0,0,1,0.07904054618415557,0
41,manager,married,grad_school,smartphone,18,11,44.35,3,0,-1,na,0,0,1,0.07280337007244929,1
41,manager,married,grad_school,smartphone,23,7,13.75,3,0,-1,na,0,0,1,0.07280337007244929,0
36,industrial_worker,married,university,na,11,6,1.85,7,0,-1,na,0,0,0,0.07479164018666135,0
38,teacher,married,grad_school,smartphone,27,3,7.7,2,2,130,failure,0,0,0,0.09085214170283079,1
37,salesman,divorced,university,smartphone,3,2,5.8,3,0,-1,na,0,0,1,0.08616745047482433,0
43,manager,divorced,grad_school,smartphone,25,7,9.35,6,0,-1,na,0,0,1,0.07314836671327148,0
33,teacher,married,grad_school,smartphone,7,7,10.45,1,0,-1,na,0,0,0,0.07796016196684401,0
32,entrepreneur,single,high_school,smartphone,4,2,9.8,2,6,188,failure,1,0,0,0.08887295044758775,0
30,manager,married,grad_school,smartphone,4,2,8,2,0,-1,na,0,0,0,0.07613531131407404,0
53,technology,married,grad_school,smartphone,3,6,4.85,1,0,-1,na,0,0,0,0.07638951936520619,0
51,teacher,divorced,grad_school,smartphone,4,2,8.7,2,0,-1,na,0,0,1,0.07441940696893215,0
38,salesman,married,university,na,7,5,39.5,1,0,-1,na,0,0,1,0.07469177273800229,0
33,technology,married,university,smartphone,7,5,12.65,2,1,294,success,0,0,1,0.07596281299366296,0
31,na,married,university,smartphone,20,8,3,2,0,-1,na,0,0,0,0.07381112341800883,0
60,industrial_worker,divorced,high_school,na,6,6,3,3,0,-1,na,0,0,1,0.07363862509759773,0
49,manager,married,grad_school,desktop,4,5,53.3,3,1,175,success,0,0,0,0.0728124489314183,1
55,technology,married,na,desktop,21,11,2.25,5,0,-1,na,1,0,1,0.08545022061627294,0
34,industrial_worker,single,university,smartphone,21,11,47.65,1,0,-1,na,0,0,1,0.11398507435585496,1
54,manager,married,grad_school,smartphone,1,6,8.35,2,0,-1,na,0,0,0,0.07765148076189785,1
28,teacher,married,university,na,28,5,3.75,3,0,-1,na,0,0,1,0.27409075227425417,0
43,industrial_worker,divorced,university,smartphone,17,4,3.75,1,0,-1,na,0,0,1,0.06874512011330416,0
54,industrial_worker,divorced,high_school,smartphone,15,4,58.85,2,2,320,success,0,0,1,0.09691681949412598,0
34,manager,single,grad_school,smartphone,28,8,38.85,1,0,-1,na,0,0,0,0.07827792203075917,0
56,technology,married,grad_school,smartphone,28,1,8.8,1,1,433,failure,0,0,0,0.08352550251484393,1
41,manager,divorced,grad_school,smartphone,11,8,2.25,5,0,-1,na,0,0,1,0.11361284113812577,0
55,industrial_worker,married,university,smartphone,21,8,3.55,1,0,-1,na,0,0,0,0.07458282643037423,1
63,retired,married,university,smartphone,2,9,11.15,2,0,-1,na,0,0,0,0.11594610789315998,1
24,industrial_worker,single,university,smartphone,27,5,4.55,1,0,-1,na,0,0,0,0.07628057305757813,0
50,manager,married,grad_school,smartphone,18,12,19.8,1,2,182,failure,0,0,1,0.11917818168612569,1
28,manager,single,grad_school,smartphone,15,5,43.75,3,2,352,other,0,0,1,0.07317560329017848,1
48,teacher,married,university,na,2,6,2.3,3,0,-1,na,0,0,1,0.07960343544023388,0
46,technology,married,university,smartphone,12,5,30.2,3,0,-1,na,1,0,1,0.07283060664935631,1
84,retired,married,university,desktop,28,12,33.45,1,2,313,other,0,0,0,0.8100430337915131,1
43,industrial_worker,single,high_school,smartphone,28,7,32.6,3,0,-1,na,1,0,0,0.06918090534381639,1
37,teacher,married,grad_school,smartphone,14,5,19.7,2,2,183,other,0,0,0,0.07306665698255044,1
35,manager,married,grad_school,na,8,5,11.95,1,0,-1,na,0,0,1,0.09043451419025657,0
40,teacher,married,university,na,16,5,0.95,1,0,-1,na,0,0,1,0.07282152779038731,0
33,manager,single,grad_school,smartphone,6,4,5.6,1,2,98,success,0,0,1,0.07932199081219472,1
38,teacher,married,university,desktop,16,7,13.7,8,0,-1,na,0,0,1,0.07280337007244929,0
59,salesman,divorced,university,smartphone,28,1,29.6,1,5,253,other,0,0,1,0.0728124489314183,1
47,manager,married,grad_school,smartphone,18,7,3.15,1,0,-1,na,1,0,0,0.07391099086666787,0
35,manager,single,university,smartphone,31,7,18.1,2,0,-1,na,0,0,1,0.10352622882356145,0
51,teacher,married,university,smartphone,29,3,15.35,4,0,-1,na,0,0,0,0.08373431627113104,0
25,student,single,grad_school,smartphone,10,7,14.5,3,0,-1,na,0,0,0,0.07177745900895176,0
77,retired,married,high_school,smartphone,15,3,12.35,1,2,91,other,0,0,0,0.3391770922230494,1
54,technology,married,grad_school,na,16,6,18.25,2,0,-1,na,0,0,1,0.07658925426252429,0
34,freelance,single,grad_school,smartphone,24,7,6,1,0,-1,na,0,0,1,0.0790950193379696,0
40,manager,married,na,smartphone,10,7,16.85,1,0,-1,na,0,0,1,0.0766074119804623,0
58,manager,married,grad_school,smartphone,18,2,54.95,1,1,262,success,0,0,0,0.07709767036478855,1
29,teacher,single,university,smartphone,6,5,26.5,1,0,-1,na,0,0,1,0.07521834655820457,1
32,freelance,single,grad_school,smartphone,21,11,7.35,2,0,-1,na,1,0,0,0.07191364189348683,0
43,manager,divorced,grad_school,smartphone,22,3,8.15,2,4,181,success,0,0,0,0.0942930292520836,1
35,manager,married,grad_school,smartphone,18,11,28.8,2,0,-1,na,0,0,0,0.0952463094438291,0
33,entrepreneur,married,university,smartphone,24,7,5.65,5,0,-1,na,0,0,0,0.0716957492782307,0
46,technology,married,university,smartphone,19,7,56.9,1,2,276,other,0,0,0,0.15722767962522471,1
31,freelance,single,grad_school,smartphone,28,1,43.1,1,0,-1,na,1,0,1,0.0878470393840902,1
45,manager,married,grad_school,smartphone,6,5,16.35,2,0,-1,na,0,0,1,0.07093312512483431,0
59,retired,divorced,high_school,smartphone,8,7,5.3,1,0,-1,na,1,0,0,0.08033882301672325,0
22,student,single,university,desktop,25,2,7.95,1,3,191,success,0,0,0,0.08141012837506582,1
26,technology,single,university,smartphone,21,7,49.6,3,0,-1,na,1,0,0,0.07482795562253736,1
31,teacher,single,university,smartphone,12,5,14.8,1,0,-1,na,0,0,1,0.08915439507562689,0
34,freelance,single,grad_school,smartphone,21,8,93.35,3,0,-1,na,0,0,0,0.0769978029161295,1
42,technology,married,na,smartphone,30,4,17.9,1,0,-1,na,0,0,0,0.08695731120512774,1
32,technology,single,university,smartphone,20,4,5.55,1,0,-1,na,0,0,1,0.09091569371561382,1
50,teacher,married,university,na,18,6,20.35,3,0,-1,na,1,0,1,0.07562689521180978,0
52,salesman,married,university,smartphone,21,8,9.6,4,0,-1,na,0,0,0,0.07280337007244929,0
41,industrial_worker,divorced,high_school,smartphone,30,7,24.95,2,0,-1,na,0,0,0,0.07280337007244929,1
33,salesman,married,university,smartphone,13,5,6.25,1,2,364,failure,0,0,1,0.07427414522542806,0
32,manager,married,grad_school,na,23,2,2.55,1,2,384,failure,1,0,1,0.07554518548108874,1
50,entrepreneur,married,grad_school,na,23,5,0.6,2,0,-1,na,0,0,1,0.08737493871770195,0
38,industrial_worker,married,high_school,smartphone,6,5,28.75,2,2,296,failure,0,0,1,0.07905870390209359,0
36,salesman,married,university,smartphone,8,7,35.3,5,0,-1,na,1,0,0,0.07307573584151944,1
38,unemployed,married,grad_school,smartphone,30,4,41,1,0,-1,na,0,0,1,0.09833312149329072,1
32,industrial_worker,married,high_school,na,6,6,7.7,4,0,-1,na,1,0,1,0.08313511157917673,0
37,na,single,grad_school,smartphone,3,3,20.8,1,0,-1,na,0,0,0,0.07280337007244929,1
29,industrial_worker,single,university,smartphone,4,2,9.35,1,0,-1,na,0,0,1,0.0758538666860349,0
40,manager,married,university,smartphone,21,11,6.45,2,4,129,failure,0,0,1,0.10934577742269351,0
54,retired,married,university,smartphone,27,5,40.5,1,0,-1,na,0,0,0,0.1049243731047882,1
50,manager,married,grad_school,smartphone,17,11,3.05,1,2,138,failure,0,0,0,0.08033882301672325,0
52,technology,married,na,na,29,5,46.3,1,0,-1,na,0,0,1,0.16075027690519855,0
29,technology,single,grad_school,smartphone,21,7,20.3,4,0,-1,na,0,0,1,0.0707243113685472,0
45,freelance,married,grad_school,smartphone,28,8,7.65,4,0,-1,na,0,0,0,0.07498229622501044,0
42,manager,married,grad_school,smartphone,8,5,28.45,2,1,295,success,0,0,1,0.07283968550832531,1
46,entrepreneur,married,university,na,20,5,6.35,2,0,-1,na,0,0,1,0.07809634485137908,0
37,salesman,divorced,university,na,17,6,20.05,6,0,-1,na,1,0,1,0.07288507980317034,0
48,freelance,married,grad_school,smartphone,13,8,18.05,2,0,-1,na,0,0,0,0.10111125233780618,0
28,industrial_worker,married,university,smartphone,11,2,12.15,1,4,174,success,0,0,1,0.07335718046955858,1
25,technology,single,grad_school,na,28,5,36.4,1,0,-1,na,1,0,1,0.0731937610081165,0
41,salesman,married,university,smartphone,7,7,12,2,0,-1,na,0,0,1,0.08043869046538231,0
52,na,married,na,smartphone,5,8,29.85,3,0,-1,na,0,0,0,0.1214751330052839,1
33,manager,married,grad_school,smartphone,10,8,21.85,1,2,728,failure,0,0,0,0.08654876255152252,1
56,salesman,married,university,smartphone,15,9,43.25,1,0,-1,na,0,0,0,0.07874094383817842,1
53,housekeeper,married,high_school,smartphone,21,10,40.9,1,1,189,failure,0,0,0,0.09623590507145062,1
30,teacher,married,university,smartphone,31,7,0.25,19,0,-1,na,0,0,1,0.07385651771285384,0
33,industrial_worker,married,university,smartphone,16,6,12.65,2,0,-1,na,1,0,1,0.0762442576217021,1
35,industrial_worker,single,university,smartphone,14,5,22.3,1,1,300,failure,0,0,1,0.11786174713561999,1
35,technology,married,university,smartphone,21,7,6.7,2,0,-1,na,0,0,1,0.08239972400268734,0
34,salesman,single,university,smartphone,21,7,67.5,3,0,-1,na,0,0,0,0.07253100430337915,1
37,industrial_worker,married,high_school,na,3,6,5.8,4,0,-1,na,0,0,1,0.08673033973090262,0
29,manager,single,grad_school,na,5,5,17.65,1,0,-1,na,0,0,1,0.07280337007244929,0
30,manager,single,grad_school,smartphone,30,4,27.2,1,2,6,success,0,0,0,0.0764167559421132,1
28,na,single,university,smartphone,28,1,37.95,1,0,-1,na,0,0,0,0.11334047536905562,1
47,industrial_worker,married,university,smartphone,17,4,11.45,2,0,-1,na,0,0,1,0.08372523741216203,0
37,teacher,married,na,smartphone,30,7,12.95,17,0,-1,na,0,0,1,0.08090171227280156,0
49,manager,divorced,grad_school,smartphone,31,7,36.7,8,0,-1,na,0,0,1,0.09608156446897755,0
52,industrial_worker,married,high_school,smartphone,12,8,5.9,2,0,-1,na,0,0,1,0.0752818985709876,0
58,freelance,married,grad_school,desktop,18,11,0.25,2,0,-1,na,0,0,0,0.09637208795598569,0
27,teacher,single,university,smartphone,21,7,8.35,1,0,-1,na,1,0,0,0.07293955295698437,0
50,technology,married,grad_school,smartphone,14,5,15.4,3,0,-1,na,0,0,0,0.08941768198572804,0
33,technology,married,university,smartphone,29,8,4.2,2,0,-1,na,0,0,0,0.07347520563615564,0
27,technology,single,grad_school,smartphone,29,1,42.8,2,0,-1,na,0,0,0,0.07885896900477549,1
38,technology,married,university,smartphone,21,8,12.1,4,0,-1,na,0,0,0,0.1338859332159134,1
52,teacher,married,university,smartphone,16,4,7.3,1,1,336,other,0,0,1,0.08169157300310496,0
40,manager,divorced,grad_school,smartphone,26,10,9.6,2,0,-1,na,0,0,0,0.0805930310678554,1
44,industrial_worker,single,university,na,6,6,7.65,2,0,-1,na,0,0,1,0.07515479454542154,0
54,salesman,married,university,na,20,5,4.35,2,0,-1,na,0,0,1,0.1134948159715287,0
49,manager,divorced,grad_school,smartphone,18,7,6.55,1,0,-1,na,0,0,0,0.0743376972382111,0
74,retired,married,high_school,smartphone,25,2,18.75,2,0,-1,na,0,0,0,0.08563179779565304,1
37,teacher,married,university,na,27,5,36.05,3,0,-1,na,0,0,1,0.07529097742995661,1
